Address,Parcel ID,Contractor Name,Price,Demolition Date,Commercial Building,Council_District,Latitude,Longitude
3901 E Nevada,13007919,Adamo,"$13,521.28 ",8/5/14,No,3,42.426091,-83.064928
5246 Lakepointe,21064657,MCM,"$10,739.00 ",8/2/14,No,4,42.400595,-82.952603
15509 Log Cabin,8009666,MCM,"$11,161.00 ",8/4/14,No,2,42.405672,-83.121654
15581 Log Cabin,8009654,MCM,"$14,126.00 ",8/4/14,No,2,42.406659,-83.121703
10213 Cardoni,5003971,MCM,"$14,674.00 ",8/11/14,No,5,42.392924,-83.073178
5297 Nottingham,21066891,ABC Demolition,"$7,000.00 ",8/20/14,No,4,42.401973,-82.95112
791 Algonquin,21047179,Able Demolition,"$13,291.60 ",7/30/14,No,4,42.366769,-82.955019
477 Ashland,21062526,Able Demolition,"$20,977.70 ",8/11/14,No,4,42.368002,-82.936213
551 Ashland,21062513,Able Demolition,"$13,104.75 ",8/11/14,No,4,42.369283,-82.937075
665 Ashland,21062494,Able Demolition,"$8,948.60 ",8/11/14,No,4,42.370859,-82.938129
988 Conner,21046049,Able Demolition,"$18,432.50 ",8/16/14,No,4,42.368769,-82.957908
256 Manistique,21060876,Able Demolition,"$20,992.85 ",8/12/14,No,4,42.363368,-82.933703
700 Navahoe,21046606,Able Demolition,"$14,841.95 ",8/12/14,No,4,42.365569,-82.954714
989 Navahoe,21046661,Able Demolition,"$19,644.50 ",8/13/14,No,4,42.368964,-82.957556
829 Tennessee,21045856,Able Demolition,"$12,857.30 ",8/18/14,No,4,42.366287,-82.957975
500 Tennessee,21045720-1,Able Demolition,"$10,216.15 ",8/18/14,No,4,42.362113,-82.954633
1422 Collingwood,6002894,Able Demolition,"$8,617.83 ",9/16/14,No,5,42.385952,-83.099288
10274 Delmar,5005091,Able Demolition,"$18,149.70 ",9/15/14,No,5,42.393514,-83.074063
1222 Glynn Ct,6002697,Able Demolition,"$12,544.20 ",9/15/14,No,5,42.384706,-83.097023
241 Hague,1002675,Able Demolition,"$9,539.45 ",8/19/14,No,5,42.380128,-83.076182
295 Hague,1002682,Able Demolition,"$11,678.13 ",9/5/14,No,5,42.380443,-83.075345
930 Hague,5002876,Able Demolition,"$11,246.35 ",9/9/14,No,5,42.382118,-83.069277
631 Horton,3001859,Able Demolition,"$10,493.90 ",9/12/14,No,5,42.374294,-83.065875
135 Englewood,1003565,MCM,"$14,868.00 ",7/30/14,No,5,42.393003,-83.085607
16929 Lilac,16026566,MCM,"$13,122.00 ",7/30/14,No,2,42.416488,-83.14738
20101 Rowe,21035920,MCM,"$14,769.12 ",7/30/14,No,3,42.444963,-83.004204
19960 Rowe,21035869,MCM,"$12,033.02 ",7/30/14,No,3,42.443085,-83.003448
20083 Rowe,21035922,MCM,"$13,586.44 ",7/30/14,No,3,42.444743,-83.004196
20084 Rowe,21035883,MCM,"$11,940.60 ",7/30/14,No,3,42.444758,-83.003508
19970 Rowe,21035871,MCM,"$20,473.41 ",7/30/14,No,3,42.443304,-83.003458
20076 Rowe,21035882,MCM,"$13,561.41 ",7/30/14,No,3,42.444648,-83.003504
20092 Rowe,21035884,MCM,"$10,032.03 ",7/30/14,No,3,42.444868,-83.003512
19938 Rowe,21035865,MCM,"$17,098.30 ",7/30/14,No,3,42.442646,-83.00343
13984 Auburn,22092451,Able Demolition,"$9,246.55 ",9/17/14,No,1,42.387609,-83.23413
14048 Auburn,22092460,Able Demolition,"$9,665.70 ",9/16/14,No,1,42.388498,-83.234169
14205 Auburn,22092672-4,Able Demolition,"$7,105.35 ",9/16/14,No,1,42.390315,-83.234937
14245 Auburn,22092668,Able Demolition,"$7,373.00 ",9/16/14,No,1,42.390805,-83.234959
14406 Auburn,22092498,Able Demolition,"$10,120.25 ",9/16/14,No,1,42.39267,-83.23436
15997 Ellsworth,22010548,Able Demolition,"$7,622.98 ",9/18/14,No,1,42.399953,-83.204774
15004 Ferguson,22063175,Able Demolition,"$7,014.45 ",9/18/14,No,1,42.399673,-83.209855
13973 Grandville,22088783,Able Demolition,"$13,539.05 ",9/19/14,No,1,42.387458,-83.231232
14432 Grandville,22088363,DMC Consultants,"$4,147.80 ",4/8/14,No,1,42.393096,-83.23071
13508 Greenview,22079790,Able Demolition,"$8,383.00 ",8/28/14,No,1,42.384462,-83.223078
16040 Hackett,22010491,Able Demolition,"$18,887.00 ",9/19/14,No,1,42.398383,-83.204853
15302 Lindsay,22066715,Able Demolition,"$18,765.80 ",9/21/14,No,1,42.40138,-83.212316
19347 Lyndon,22009884-5,Able Demolition,"$8,473.90 ",9/18/14,No,1,42.393317,-83.232048
19510 Lyndon,22010448-9,Able Demolition,"$8,807.20 ",8/28/14,No,1,42.393813,-83.233925
16241 Monica,16021763,MCM,"$14,460.71 ",8/11/14,No,2,42.411888,-83.144139
15875 Muirland,12011856,MCM,"$7,382.24 ",7/30/14,No,2,42.408907,-83.133845
15821 Muirland,12011865,MCM,"$10,612.18 ",7/30/14,No,2,42.408168,-83.133816
20075 Rowe,21035923,MCM,"$11,910.93 ",7/30/14,No,3,42.444634,-83.004192
19976 Rowe,21035872,MCM,"$11,941.64 ",7/30/14,No,3,42.443414,-83.003462
20060 Rowe,21035880,MCM,"$14,142.51 ",7/30/14,No,3,42.444429,-83.003496
19209 Runyon,17014731,MCM,"$10,592.12 ",8/5/14,No,3,42.435972,-83.007157
15231 E State Fair,21024511,Homrich,"$16,500.00 ",9/16/15,No,3,42.442968,-82.965076
15216 Tacoma,21023557,MCM,"$7,764.79 ",8/7/14,No,3,42.441451,-82.965277
15468 Turner,16027414,MCM,"$15,873.95 ",8/11/14,No,2,42.405417,-83.148159
15399 Wabash,8009078,MCM,"$12,558.83 ",9/5/14,No,2,42.404558,-83.119263
19213 Dresden,21034890,Adamo,"$13,246.48 ",8/7/14,No,3,42.436242,-83.000191
18562 Revere,13022434,Adamo,"$13,195.85 ",8/19/14,No,3,42.42943,-83.067397
3732 Stockton,13008028,Adamo,"$12,892.36 ",8/21/14,No,3,42.427119,-83.065646
19160 Stotter,15005661-2,Adamo,"$13,974.25 ",8/18/14,No,3,42.434841,-83.025028
19170 Stotter,15005664,Adamo,"$18,257.39 ",8/18/14,No,3,42.43503,-83.025035
19383 Stotter,15005868,Adamo,"$10,609.74 ",8/20/14,No,3,42.437182,-83.025669
15749 San Juan,16026067,Adamo,"$13,714.00 ",8/12/14,No,2,42.406968,-83.146541
16140 Santa Rosa,16020103,Adamo,"$8,108.00 ",8/13/14,No,2,42.41056,-83.142423
16500 Log Cabin,8009513,Adamo,"$8,517.00 ",8/11/14,No,2,42.412778,-83.121309
16505 Prairie,16023285,Adamo,"$15,624.00 ",8/12/14,No,2,42.412436,-83.145256
16334 LOG CABIN,8009503,Adamo,"$8,140.00 ",8/8/14,No,2,42.411647,-83.12125
15862 Muirland,12011729,Adamo,"$5,104.00 ",8/13/14,No,2,42.408753,-83.133289
15850 Petoskey,12012950,Adamo,"$7,714.00 ",8/11/14,No,2,42.408478,-83.139173
15810 Petoskey,12012943,Adamo,"$7,943.00 ",8/9/14,No,2,42.407907,-83.13915
15797 Holmur,12012502,Adamo,"$9,577.00 ",8/7/14,No,2,42.407775,-83.13773
15738 Quincy,12012683,Adamo,"$9,586.00 ",8/11/14,No,2,42.406941,-83.138129
15555 Log Cabin,8009658,Adamo,"$22,513.00 ",8/19/14,No,2,42.40633,-83.121687
15543 La Salle Blvd,8010461,Adamo,"$15,895.00 ",8/7/14,No,2,42.406067,-83.125345
16134 Prairie,16022759,Adamo,"$6,269.00 ",8/11/14,No,2,42.410443,-83.144566
15467 Monica,16021809,Adamo,"$14,159.00 ",8/18/14,No,2,42.405432,-83.144068
15905 Parkside,12011524,Adamo,"$13,127.00 ",8/9/14,No,2,42.409353,-83.131911
16413 Log Cabin,8009601,Adamo,"$16,037.00 ",8/13/14,No,2,42.412092,-83.121995
16512 Log Cabin,8009515,Adamo,"$11,728.00 ",8/12/14,No,2,42.412944,-83.121318
16876 San Juan,16025545,Adamo,"$9,112.00 ",8/13/14,No,2,42.415804,-83.145833
17176 Monica,16021294,Adamo,"$16,799.00 ",8/12/14,No,2,42.418325,-83.143828
16603 Prairie,16023271,Adamo,"$9,163.00 ",8/12/14,No,2,42.413798,-83.145308
15786 Holmur,12012445,Adamo,"$5,336.00 ",8/12/14,No,2,42.407611,-83.137166
15478 Dexter,12010656,Adamo,"$15,021.00 ",8/14/14,No,2,42.405719,-83.136107
5020 Garvin,13006662,Adamo,"$16,296.52 ",8/23/14,No,3,42.410698,-83.051924
3741 E Nevada,13007916,Adamo,"$11,643.35 ",9/9/14,No,3,42.426086,-83.065484
6834 Mercier,18001646,Adamo,"$21,240.16 ",10/20/14,No,6,42.325781,-83.124575
12714 Mettetal,22059810,Adamo,"$7,387.00 ",8/8/14,No,1,42.38157,-83.205992
12937 Montrose,22053256,Adamo,"$8,508.00 ",8/7/14,No,1,42.384317,-83.200784
13582 Warwick,22085955,Adamo,"$8,231.00 ",8/7/14,No,1,42.385361,-83.228026
19188 Blackmoor,17016144,Adamo,"$15,103.44 ",8/15/14,No,3,42.435522,-83.012995
19211 Langholm,17015830-1,Adamo,"$11,107.11 ",8/21/14,No,3,42.435928,-83.011541
15844 Petoskey,12012949,Adamo,"$11,376.00 ",8/15/14,No,2,42.408396,-83.139169
15480 San Juan,16025471,Adamo,"$7,595.00 ",8/12/14,No,2,42.405606,-83.145831
15945 San Juan,16026048,Adamo,"$10,315.00 ",8/12/14,No,2,42.408983,-83.146603
11700 Burt Rd,22107438.01,Homrich,"$4,981.60 ",8/9/14,No,7,42.373254,-83.245831
12000 Greiner,21020396,Adamo,"$13,969.35 ",8/14/14,No,3,42.427043,-83.000541
3527 Stockton,13008063,Adamo,"$14,467.95 ",8/13/14,No,3,42.427466,-83.06803
3539 Stockton,13008065,Adamo,"$14,146.47 ",8/13/14,No,3,42.42747,-83.067801
19197 Annott,21035631,Adamo,"$12,223.91 ",8/13/14,No,3,42.435969,-83.002622
19300 Annott,21035448,Adamo,"$12,572.48 ",8/13/14,No,3,42.436465,-83.001956
18968 Beland,17015344,Adamo,"$16,925.26 ",10/17/14,No,3,42.43352,-83.009223
19400 Bradford,21035070,Adamo,"$16,229.22 ",10/14/14,No,3,42.437822,-83.000784
20018 Bradford,21035117,Adamo,"$7,764.03 ",8/14/14,No,3,42.443937,-83.001035
12827 Buffalo,13015074,Adamo,"$14,764.75 ",9/2/14,No,3,42.412233,-83.04781
5122 Charles,13006814,Adamo,"$13,712.21 ",9/3/14,No,3,42.411482,-83.05007
2432 Cody,9005917,Adamo,"$14,932.83 ",8/20/14,No,3,42.408644,-83.070631
2450 Cody,9005914,Adamo,"$15,244.01 ",8/21/14,No,3,42.408756,-83.070333
19209 Concord,15011377,MCM,"$11,917.24 ",8/21/14,No,3,42.435409,-83.033253
8575 Coyle,22045795,Adamo,"$11,223.17 ",9/19/14,No,7,42.356958,-83.192963
2933 Dearing,9006227,Adamo,"$11,892.33 ",8/20/14,No,3,42.412006,-83.067233
8054 Decatur,22032220,Adamo,"$15,512.48 ",9/30/14,No,7,42.35213,-83.179236
8246 Decatur,22032241,Adamo,"$7,052.96 ",11/26/14,No,7,42.354336,-83.179352
19609 Dresden,21034861,Adamo,"$16,053.25 ",8/16/14,No,3,42.439743,-83.000339
19977 Dresden,21034833,Adamo,"$14,842.74 ",8/11/14,No,3,42.443489,-83.000491
20027 Dresden,21034829,Adamo,"$14,196.28 ",8/18/14,No,3,42.444059,-83.000508
20075 Dresden,21034823,Adamo,"$13,386.92 ",9/8/14,No,3,42.444717,-83.000533
16001 Eastburn,21025857,Adamo,"$8,176.25 ",9/5/14,No,3,42.44588,-82.955889
15658 Fairmount Dr,21025168.002L,Adamo,"$14,869.99 ",8/21/14,No,3,42.444409,-82.959727
16096 Fairmount Dr,21025138,Adamo,"$9,854.38 ",8/25/14,No,3,42.444526,-82.954054
18809 Gallagher,13023414,Adamo,"$14,245.69 ",9/2/14,No,3,42.431037,-83.070087
5068 Garvin,13006654,Adamo,"$14,724.40 ",8/23/14,No,3,42.41072,-83.051036
2936 Grant,9006247,Adamo,"$10,325.06 ",9/12/14,No,3,42.412327,-83.06732
19163 Gruebner,17016025,Adamo,"$12,230.91 ",8/12/14,No,3,42.435211,-83.01255
19164 Gruebner,17016005,Adamo,"$12,245.57 ",8/13/14,No,3,42.435239,-83.011947
17346 Hoover,21036136-7,Adamo,"$14,426.89 ",9/5/14,No,3,42.423041,-83.003785
19149 Hoover,17013922,Adamo,"$11,273.67 ",8/23/14,No,3,42.435213,-83.00505
19390 Hoover,21036292,Adamo,"$15,920.00 ",8/13/14,No,3,42.437622,-83.004441
19601 Hoover,17013882,Adamo,"$17,390.96 ",8/7/14,No,3,42.438793,-83.005179
8284 Ashton,22074787,Adamo,"$11,059.05 ",9/18/14,No,7,42.353648,-83.217239
8600 Auburn,22092261,Adamo,"$15,893.36 ",9/9/14,No,7,42.355899,-83.233096
7240 Clayburn,22068362,Adamo,"$12,009.21 ",9/30/14,No,7,42.344169,-83.211271
8303 Evergreen,22096971-3,Adamo,"$11,282.50 ",9/19/14,No,7,42.353556,-83.23616
11301 Evergreen,22096736-7,Adamo,"$13,706.86 ",9/16/14,No,7,42.369677,-83.236605
11719 Evergreen,22096689,Adamo,"$10,988.12 ",9/29/14,No,7,42.373694,-83.236687
12090 Evergreen,22095440,Adamo,"$12,005.41 ",9/26/14,No,7,42.37541,-83.23595
6720 Faust,22078367,Adamo,"$12,531.51 ",9/12/14,No,7,42.340064,-83.220337
7709 Faust,22079341,Adamo,"$16,155.47 ",9/15/14,No,7,42.348578,-83.221319
8049 Faust,22079320,Adamo,"$12,318.11 ",8/25/14,No,7,42.351327,-83.221457
8065 Faust,22079318,Adamo,"$13,000.74 ",8/25/14,No,7,42.351524,-83.221462
8090 Faust,22078464,Adamo,"$12,920.61 ",8/26/14,No,7,42.351893,-83.220765
8093 Faust,22079314,Adamo,"$9,866.68 ",8/26/14,No,7,42.35196,-83.221474
8218 Faust,22078470,Adamo,"$12,396.62 ",9/11/14,No,7,42.352696,-83.220773
8245 Faust,22079304,Adamo,"$16,468.32 ",8/26/14,No,7,42.353019,-83.221498
8601 Faust,22079276,Adamo,"$12,562.22 ",9/18/14,No,7,42.35606,-83.221593
8625 Faust,22079272,Adamo,"$12,755.36 ",9/13/14,No,7,42.356369,-83.221603
8654 Faust,22078505-6,Adamo,"$16,040.42 ",9/17/14,No,7,42.35677,-83.220928
8682 Faust,22078510,Adamo,"$10,825.88 ",9/18/14,No,7,42.35716,-83.220938
5097 Fischer,17005870,Adamo,"$10,767.12 ",9/8/14,No,5,42.379823,-83.00696
5103 Fischer,17005869,Adamo,"$11,703.16 ",9/8/14,No,5,42.379896,-83.007013
5391 Fischer,17005841,Adamo,"$13,272.48 ",9/3/14,No,5,42.382197,-83.008664
6593 Forrer,22054834,Adamo,"$16,182.28 ",9/23/14,No,7,42.339466,-83.200086
6812 Forrer,22053598,Adamo,"$17,215.24 ",9/25/14,No,7,42.341677,-83.1995
8511 Freeland,22036478,Adamo,"$13,135.48 ",9/20/14,No,7,42.356308,-83.183847
8200 Hubbell,22038714-6,Adamo,"$17,991.51 ",9/15/14,No,7,42.353764,-83.186662
8315 Hubbell,22040354-6,Adamo,"$8,925.57 ",10/2/14,No,7,42.355276,-83.187417
8523 Hubbell,22040339-40,Adamo,"$11,424.33 ",10/2/14,No,7,42.356352,-83.18747
8553 Hubbell,22040331-2,Adamo,"$13,269.46 ",10/2/14,No,7,42.356791,-83.187488
16093 Maddelein,21021613,Adamo,"$18,305.36 ",8/21/14,No,3,42.43677,-82.953962
8284 Mark Twain,22036491,Adamo,"$10,465.93 ",9/18/14,No,7,42.354862,-83.184272
8328 Mark Twain,22036497,Adamo,"$10,715.39 ",9/20/14,No,7,42.355458,-83.184296
8341 Mark Twain,22037538,Adamo,"$11,178.38 ",9/20/14,No,7,42.355618,-83.185006
8590 Mark Twain,22036514,Adamo,"$16,152.30 ",9/17/14,No,7,42.357372,-83.184403
8227 Marlowe,22041565,Adamo,"$8,233.89 ",9/19/14,No,7,42.354036,-83.188563
8235 Marlowe,22041564,Adamo,"$6,928.97 ",9/19/14,No,7,42.354132,-83.188567
8080 Northlawn,18014568,Adamo,"$9,062.65 ",9/17/14,No,7,42.353043,-83.151408
8638 Northlawn,18014623,Adamo,"$9,327.96 ",9/19/14,No,7,42.35862,-83.151755
8103 Robson,22044575,Adamo,"$10,773.63 ",9/11/14,No,7,42.352515,-83.191619
8101 Roselawn,18014312,Adamo,"$12,753.79 ",9/23/14,No,7,42.353397,-83.149998
8311 Schaefer,22031195,Adamo,"$14,381.00 ",10/7/14,No,7,42.355247,-83.177697
8677 Schaefer,22031156,Adamo,"$18,091.68 ",10/9/14,No,7,42.357831,-83.177792
8319 Strathmoor,22038650,Adamo,"$17,338.01 ",9/11/14,No,7,42.355279,-83.186194
8504 Strathmoor,22037602,Adamo,"$25,037.31 ",9/11/14,No,7,42.356168,-83.185526
8531 Strathmoor,22038641,Adamo,"$7,664.74 ",9/16/14,No,7,42.356513,-83.186247
8600 Sussex,22045906,Adamo,"$12,232.57 ",10/14/14,No,7,42.357335,-83.193434
8241 Terry,22043338,Adamo,"$10,190.51 ",9/13/14,No,7,42.354191,-83.190701
8283 Terry,22043332,Adamo,"$11,753.98 ",9/6/14,No,7,42.354767,-83.190726
8502 Terry,22042778,Adamo,"$13,733.20 ",9/5/14,No,7,42.356048,-83.190224
14122 Minock,22090781,ABC Demolition,"$7,300.00 ",8/4/14,No,1,42.389146,-83.232987
4176 Nottingham,21066396,ABC Demolition,"$11,000.00 ",8/18/14,No,4,42.393667,-82.944852
3903 Woodhall,21076117,ABC Demolition,"$16,150.00 ",8/22/14,No,4,42.399297,-82.9211
5030 Wayburn,21063442,ABC Demolition,"$8,725.00 ",8/14/14,No,4,42.397994,-82.953661
4343 Nottingham,21066952,ABC Demolition,"$11,125.00 ",8/18/14,No,4,42.394671,-82.946243
4200 Three Mile Dr,21071117,ABC Demolition,"$11,425.00 ",8/26/14,No,4,42.3972,-82.936222
5026 Somerset,21067103,ABC Demolition,"$9,425.00 ",8/26/14,No,4,42.400043,-82.947792
19651 Hoover,17013874-5,Adamo,"$11,978.32 ",8/21/14,No,3,42.439468,-83.0052
8064 Hubbell,22038687-8,Adamo,"$9,186.14 ",9/15/14,No,7,42.352073,-83.186587
12826 Klinger,9009233,Adamo,"$12,976.42 ",9/3/14,No,3,42.411402,-83.060734
19187 Langholm,17015834,Adamo,"$12,657.52 ",8/21/14,No,3,42.435599,-83.011528
12278 Mackay,9012880,Adamo,"$9,520.93 ",9/4/14,No,3,42.406564,-83.067186
13138 Mackay,09012923-4,Adamo,"$16,525.31 ",8/19/14,No,3,42.410295,-83.069684
13139 Mackay,9013461,Adamo,"$13,300.50 ",8/18/14,No,3,42.410144,-83.070207
15260 Manning,21023093,Adamo,"$11,533.15 ",8/25/14,No,3,42.440574,-82.964362
2924 Meade,9005797,Adamo,"$9,869.81 ",9/3/14,No,3,42.409635,-83.065778
2930 Meade,9005796,Adamo,"$12,300.91 ",9/3/14,No,3,42.409667,-83.06569
15237 Novara,21022541,Adamo,"$12,865.86 ",8/18/14,No,3,42.439273,-82.964757
15843 Novara,21022572,Adamo,"$11,295.34 ",9/10/14,No,3,42.439446,-82.957433
16021 Novara,21022584,Adamo,"$10,016.55 ",9/3/14,No,3,42.439448,-82.955367
16060 Novara,21022345,Adamo,"$9,522.96 ",8/21/14,No,3,42.438943,-82.954611
16070 Novara,21022344,Adamo,"$9,637.58 ",8/21/14,No,3,42.438946,-82.954463
16109 Novara,21022595,Adamo,"$10,158.65 ",8/23/14,No,3,42.439468,-82.953738
14975 E State Fair,21024495,Adamo,"$14,226.18 ",8/19/14,No,3,42.442911,-82.967368
15031 E State Fair,21024503,Adamo,"$11,218.81 ",8/21/14,No,3,42.442937,-82.966331
15661 E State Fair,21024549,Adamo,"$12,824.74 ",9/6/14,No,3,42.443098,-82.959672
15703 E State Fair,21024555,Adamo,"$15,655.53 ",8/21/14,No,3,42.443113,-82.958894
15810 E State Fair,21024026,Adamo,"$18,796.18 ",9/18/14,No,3,42.442521,-82.95811
15818 E State Fair,21024025,Adamo,"$16,204.79 ",8/18/14,No,3,42.442523,-82.957965
16011 E State Fair,21024577,Adamo,"$11,036.20 ",8/18/14,No,3,42.443159,-82.955639
16405 E State Fair,21024633-4,Adamo,"$13,575.55 ",9/9/14,No,3,42.443175,-82.950929
3509 Stockton,13008060,Adamo,"$17,873.42 ",8/18/14,No,3,42.427461,-83.068363
3532 Stockton,13008044,Adamo,"$15,850.96 ",8/15/14,No,3,42.427066,-83.067869
3720 Stockton,13008030,Adamo,"$14,115.12 ",8/21/14,No,3,42.427116,-83.065867
3916 Stockton,13008022-3,Adamo,"$17,261.36 ",8/14/14,No,3,42.42713,-83.064773
3922 Stockton,13008021,Adamo,"$14,245.13 ",8/14/14,No,3,42.427132,-83.064634
5602 Talbot,13005967,Adamo,"$15,741.04 ",9/11/14,No,3,42.408555,-83.045501
8092 Wisconsin,18015280,Adamo,"$14,782.32 ",9/18/14,No,7,42.353186,-83.153753
5110 Garvin,13006648,Adamo,"$17,095.73 ",8/23/14,No,3,42.410735,-83.05037
5114 Garvin,13006647,Adamo,"$12,142.40 ",8/23/14,No,3,42.410738,-83.050259
19206 Spencer,15005909,Adamo,"$14,850.52 ",8/18/14,No,3,42.435491,-83.026039
5092 Charles,13006819,Homrich,"$16,810.25 ",10/15/14,No,3,42.411469,-83.050625
8237 Faust,22079305,Adamo,"$14,727.56 ",8/26/14,No,7,42.352909,-83.221495
16147 San Juan,16026040,Adamo,"$9,724.00 ",8/20/14,No,2,42.410573,-83.146192
16248 San Juan,16025502,Adamo,"$21,785.00 ",8/20/14,No,2,42.411977,-83.145692
1005 Mt Vernon,5002683,Blue Star,"$8,800.00 ",8/18/14,No,5,42.379885,-83.066267
7585 Melrose,5004638,Blue Star,"$10,700.00 ",8/22/14,No,5,42.376637,-83.0654
8216 House,17005222,Adamo,"$12,665.57 ",10/7/14,No,3,42.434682,-83.019814
9635 Cameron,5004475,Able Demolition,"$7,777.00 ",8/20/14,No,5,42.390508,-83.073787
628 E Philadelphia,3002221,Able Demolition,"$10,160.60 ",9/9/14,No,5,42.380754,-83.070279
627 Marston,3002051,Able Demolition,"$10,910.53 ",9/10/14,No,5,42.378148,-83.068431
636 ROSEDALE CT,03002835-7,Able Demolition,"$9,281.90 ",9/11/14,No,5,42.393944,-83.07894
128 Woodland,1003621,Able Demolition,"$8,155.75 ",9/10/14,No,5,42.393315,-83.085953
528 Woodland,3002951,Able Demolition,"$12,731.05 ",9/17/14,No,5,42.394932,-83.081693
2579 Baldwin,17011663,Adamo,"$21,620.32 ",10/10/14,No,5,42.361534,-83.006085
2430 Baldwin,17011147,Adamo,"$12,830.26 ",10/15/14,No,5,42.359986,-83.004302
2486 Baldwin,17011156,Adamo,"$11,960.69 ",10/10/14,No,5,42.360646,-83.004756
3028 Baldwin,17011190,Adamo,"$22,780.55 ",9/22/14,No,5,42.363541,-83.006741
3042 Baldwin,17011192,Adamo,"$22,934.98 ",9/22/14,No,5,42.363688,-83.006841
3048 Baldwin,17011193,Adamo,"$15,366.27 ",9/22/14,No,5,42.363761,-83.006891
2458 Beals,17010381,Adamo,"$20,847.79 ",10/16/14,No,5,42.360993,-83.002649
2483 Beals,17010505,Adamo,"$22,989.96 ",10/14/14,No,5,42.361105,-83.00336
2497 Beals,17010503,Adamo,"$14,660.59 ",10/14/14,No,5,42.36126,-83.003472
2560 Beals,17010397,Adamo,"$22,765.16 ",10/13/14,No,5,42.362218,-83.00353
3432 Beals,17010430-1,Adamo,"$16,112.88 ",10/13/14,No,5,42.365215,-83.005765
3471 BEALS,17010453,Adamo,"$14,837.42 ",10/10/14,No,5,42.365471,-83.006565
3498 Beals,17010441,Adamo,"$14,308.54 ",10/10/14,No,5,42.365977,-83.006315
3791 Burns,17006598,Adamo,"$15,738.53 ",8/20/14,No,5,42.370363,-83.001357
3797 Burns,17006597,Adamo,"$19,481.29 ",10/9/14,No,5,42.370435,-83.001409
3845 Burns,17006590,Adamo,"$15,165.16 ",10/9/14,No,5,42.371016,-83.001829
3857 Burns,17006588,Adamo,"$16,900.13 ",10/8/14,No,5,42.371161,-83.001934
4121 Burns,17006576,Adamo,"$13,748.34 ",10/7/14,No,5,42.372214,-83.002705
4737 Crane,19010159,Adamo,"$18,272.38 ",9/5/14,No,5,42.377366,-83.003964
5109 Crane,19010120,Adamo,"$17,391.28 ",9/4/14,No,5,42.380343,-83.006128
5475 Crane,19010078,Adamo,"$19,948.17 ",10/10/14,No,5,42.383582,-83.008463
5739 Crane,19010070,Adamo,"$14,437.65 ",9/20/14,No,5,42.384312,-83.009
4115 Fischer,17005957,Adamo,"$11,545.92 ",9/10/14,No,5,42.372531,-83.001694
4431 Fischer,17005929,Adamo,"$12,453.56 ",9/9/14,No,5,42.374902,-83.003416
4265 Iroquois,17007441,Adamo,"$16,079.76 ",10/13/14,No,5,42.373187,-83.005936
5060 Iroquois,17007090,Adamo,"$15,212.54 ",10/10/14,No,5,42.37845,-83.009031
5084 Iroquois,17007094,Adamo,"$15,259.10 ",10/10/14,No,5,42.378738,-83.009237
5102 Iroquois,17007097,Adamo,"$10,791.25 ",8/20/14,No,5,42.378954,-83.009392
5132 Iroquois,17007102,Adamo,"$15,860.98 ",10/9/14,No,5,42.379313,-83.009651
5161 Iroquois,17007385.002L,Adamo,"$17,994.91 ",9/2/14,No,5,42.379673,-83.009909
5302 Iroquois,17007112,Adamo,"$17,949.03 ",10/8/14,No,5,42.380179,-83.010274
5351 Iroquois,17007374,Adamo,"$21,373.85 ",10/8/14,No,5,42.380544,-83.011243
5453 Iroquois,17007357,Adamo,"$18,720.15 ",10/8/14,No,5,42.381826,-83.012075
8042 Manila,17000536,Adamo,"$13,251.94 ",9/10/14,No,5,42.373296,-83.009622
8060 Manila,17000533,Adamo,"$14,319.26 ",9/11/14,No,5,42.373412,-83.009328
8061 Manila,17000546,Adamo,"$19,285.41 ",11/4/14,No,5,42.37379,-83.009607
8066 Manila,17000532,Adamo,"$14,794.18 ",9/11/14,No,5,42.373461,-83.009205
3682 Maxwell,17008244,Adamo,"$22,581.89 ",10/10/14,No,5,42.368925,-83.004642
4240 Maxwell,17008268,Adamo,"$21,279.61 ",10/9/14,No,5,42.37246,-83.007215
4863 Maxwell,17008593,Adamo,"$22,883.18 ",9/18/14,No,5,42.375961,-83.010457
5052 Maxwell,17008321,Adamo,"$13,694.89 ",9/17/14,No,5,42.377565,-83.010899
5082 Maxwell,17008326,Adamo,"$8,899.29 ",9/15/14,No,5,42.377928,-83.011161
5340 Maxwell,17008347,Adamo,"$21,174.66 ",9/12/14,No,5,42.379859,-83.01256
5352 Maxwell,17008348,Adamo,"$15,987.02 ",9/13/14,No,5,42.379959,-83.012632
8044 Norvell,17000508,Adamo,"$11,366.31 ",9/13/14,No,5,42.372635,-83.009154
18264 Prevost,22055113,Adamo,"$10,040.13 ",9/29/14,No,2,42.424081,-83.203462
18400 Prevost,22055120,Adamo,"$7,119.74 ",9/27/14,No,2,42.425044,-83.203495
17225 Stout,22101657,Adamo,"$11,075.46 ",9/23/14,No,1,42.416829,-83.242796
18140 Stout,22101407,Adamo,"$17,898.63 ",9/19/14,No,1,42.422198,-83.242372
19423 Trinity,22108650.02,Adamo,"$12,893.46 ",9/24/14,No,1,42.433301,-83.250323
19430 Trinity,22108646.03,Adamo,"$13,561.21 ",9/24/14,No,1,42.433419,-83.250329
17139 Vaughan,22098197,Adamo,"$11,698.53 ",9/17/14,No,1,42.415774,-83.239473
